10-10-18 14:42:33,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:42:38,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:42:43,27.25,27.0,27.75,28.25,27.75,27.75,27.75,28.5
10-10-18 14:42:49,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:42:54,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:42:59,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:43:04,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:43:09,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:43:14,27.25,27.0,27.75,28.0,27.75,27.75,28.0,28.25
10-10-18 14:43:19,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:43:24,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:43:29,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:43:34,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:43:39,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:43:44,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:43:49,27.0,26.75,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:43:54,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:43:59,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:44:04,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:44:09,27.25,26.75,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:44:14,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:44:20,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:44:25,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:44:30,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:45:09,28.0,27.75,28.0,28.25,28.0,28.0,28.25,30.75
10-10-18 14:45:10,28.0,27.75,28.25,28.25,27.75,28.0,28.25,31.0
10-10-18 14:45:12,28.0,27.75,28.0,28.25,28.0,28.0,28.25,31.5
10-10-18 14:45:13,28.0,27.75,28.0,28.25,28.0,28.0,28.25,32.0
10-10-18 14:45:15,28.0,27.75,28.25,28.25,28.0,28.0,28.25,32.25
